loan_id,gross_book_value,asset,begin_date,principal,end_date,account_id,currency_type,interest_rate_period,interest_type,interest_rate
139930744,55000,Emergency Loan,9/23/19 0:00,50000,10/23/19 0:00,1655476,KES,year,Flat,120
139931260,115000,School Fee Loan,9/24/19 0:00,100000,10/5/20 0:00,14952945,KES,year,Flat,15
139931302,20000,Emergency Loan,9/24/19 15:47,20000,10/25/19 0:00,715645,KES,year,Flat,0
139931338,46000,Logbook Loan,9/25/19 15:28,40000,12/25/19 0:00,16860063,KES,year,Flat,60.8333333
139931492,1123320,Plot Purchase Financing,9/23/19 12:13,759000,10/3/22 0:00,79667009,KES,year,Flat,16
139931494,26000,Emergency Loan,9/24/19 15:42,26000,10/25/19 0:00,713748,KES,year,Flat,0
139931496,15000,Emergency Loan,9/24/19 16:00,15000,10/25/19 0:00,723993,KES,year,Flat,0
139931498,1123320,Plot Purchase Financing,9/25/19 12:00,759000,12/6/22 0:00,80740828,KES,year,Flat,16
139931500,28750,Logbook Loan,9/25/19 15:44,25000,12/25/19 0:00,54407373,KES,year,Flat,60.8333333
139931502,51825.12,Logbook Loan,9/25/19 15:51,45000,12/25/19 0:00,5976143,KES,year,Flat,60.8333333
142316200,57500,Logbook Loan,9/26/19 15:45,50000,12/26/19 0:00,714998,KES,year,Flat,60.8333333
143729656,97750,Logbook Loan,9/27/19 15:27,85000,12/27/19 0:00,3743116,KES,year,Flat,60.8333333
143729674,20000,Emergency Loan,9/27/19 14:34,20000,10/28/19 0:00,26505392,KES,year,Flat,0
143729850,463320,Plot Purchase Financing,9/27/19 0:00,351000,11/29/21 0:00,72759012,KES,year,Flat,16
143729852,560920,Plot Purchase Financing,9/27/19 15:21,379000,9/28/22 0:00,83552728,KES,year,Flat,16
143888628,1120360,Plot Purchase Financing,9/27/19 11:45,757000,10/10/22 0:00,713088,KES,year,Flat,16
143889472,1123320,Plot Purchase Financing,9/28/19 0:00,759000,9/28/22 0:00,83552770,KES,year,Flat,16
146425892,55000,Emergency Loan,9/30/19 10:57,50000,10/30/19 0:00,717768,KES,year,Flat,120
146427184,23100,Logbook Loan,9/30/19 12:23,21000,9/29/24 17:29,45421412,KES,year,Flat,60.8333333
146427256,828800,Plot Purchase Financing,9/30/19 0:00,560000,10/28/22 0:00,73322252,KES,year,Flat,16
146427258,110000,Logbook Loan,9/30/19 16:22,100000,9/29/24 21:28,13871959,KES,year,Flat,60.8333333
147615020,9900,Emergency Loan,10/1/19 0:00,9000,11/1/19 0:00,712665,KES,year,Flat,120
147616670,103500,Logbook Loan,10/1/19 16:25,90000,12/31/19 0:00,726391,KES,year,Flat,60.8333333
147616916,1123320,Plot Purchase Financing,9/30/19 0:00,759000,11/28/22 0:00,75672985,KES,year,Flat,16
147616918,69000,Logbook Loan,10/1/19 16:22,60000,12/31/19 0:00,716026,KES,year,Flat,60.8333333
148511914,55000,Logbook Loan,10/2/19 13:09,50000,12/2/19 0:00,7371421,KES,year,Flat,60.8333333
148511940,28750,Logbook Loan,10/2/19 11:22,25000,1/1/20 0:00,31104013,KES,year,Flat,60.8333333
148512036,690000,Logbook Loan,10/2/19 10:08,500000,10/15/21 0:00,86937779,KES,year,Flat,19
153565916,33000,Logbook Loan,10/3/19 16:05,30000,12/3/19 0:00,724090,KES,year,Flat,60.8333333
153565968,22000,Logbook Loan,10/3/19 9:57,20000,12/3/19 0:00,715350,KES,year,Flat,60.8333333
153566198,682318,Plot Purchase Financing,10/3/19 0:00,616550,10/17/22 0:00,86937780,KES,year,Flat,16
155228160,55000,Emergency Loan,10/3/19 0:00,50000,11/2/19 10:29,30138486,KES,year,Flat,120
155228424,26000,Emergency Loan,10/4/19 16:09,26000,11/4/19 0:00,27138021,KES,year,Flat,0
156464150,28600,Logbook Loan,10/7/19 14:11,26000,12/7/19 0:00,27138021,KES,year,Flat,60.8333333
156464154,16500,Logbook Loan,10/7/19 15:34,15000,12/7/19 0:00,716707,KES,year,Flat,60.8333333
158317244,6600,Logbook Loan,10/9/19 14:29,6000,12/9/19 0:00,724239,KES,year,Flat,60.8333333
158478556,16500,Emergency Loan,10/10/19 0:00,15000,11/10/19 0:00,715169,KES,year,Flat,120
159426684,19950,Logbook Loan,10/11/19 14:19,19000,11/22/19 0:00,716879,KES,year,Flat,60.8333333
159426996,105000,Logbook Loan,10/11/19 12:34,100000,1/13/20 0:00,30619759,KES,year,Flat,60
159426998,11000,Logbook Loan,10/11/19 15:29,10000,12/11/19 0:00,47933107,KES,year,Flat,60.8333333
159890598,115000,Logbook Loan,10/14/19 16:15,100000,1/13/20 0:00,724291,KES,year,Flat,60.8333333
159890720,50000,Emergency Loan,10/14/19 15:11,50000,11/14/19 0:00,27268949,KES,year,Flat,0
159890760,103500,Logbook Loan,10/14/19 15:13,90000,1/13/20 0:00,30043821,KES,year,Flat,60.8333333
160193140,2200,Emergency Loan,10/16/19 16:09,2000,11/16/19 0:00,51241375,KES,year,Flat,120
160193216,77000,Logbook Loan,10/16/19 12:09,70000,12/16/19 0:00,32451347,KES,year,Flat,60.8333333
160193354,560920,Plot Purchase Financing,10/16/19 8:56,379000,10/16/22 0:00,91852340,KES,year,Flat,16
160193358,1123320,Plot Purchase Financing,10/16/19 0:00,759000,10/30/22 0:00,92013315,KES,year,Flat,16
161194756,178500,Logbook Loan,10/17/19 16:13,150000,10/21/20 0:00,707728,KES,year,Flat,19
161195314,115000,Logbook Loan,10/17/19 16:13,100000,1/16/20 0:00,714227,KES,year,Flat,60.8333333
161347676,40000,Emergency Loan,10/18/19 15:53,40000,11/18/19 0:00,58099409,KES,year,Flat,0
163026652,88825.09,Logbook Loan,10/23/19 15:11,85000,2/11/20 0:00,716741,KES,year,Flat,60.8333333
163026694,38500,Logbook Loan,10/22/19 16:06,35000,12/22/19 0:00,18022370,KES,year,Flat,60.8333333
163026708,115000,Logbook Loan,10/22/19 14:42,100000,1/21/20 0:00,19881202,KES,year,Flat,60.8333333
163026736,9000,Emergency Loan,10/22/19 14:59,9000,11/22/19 0:00,724208,KES,year,Flat,0
163026752,33000,Logbook Loan,10/22/19 14:40,30000,12/22/19 0:00,718001,KES,year,Flat,60.8333333
163026790,92000,Logbook Loan,10/22/19 14:44,80000,1/21/20 0:00,47933101,KES,year,Flat,60.8333333
163026920,115000,Logbook Loan,10/22/19 14:55,100000,4/22/27 22:34,710075,KES,year,Flat,60.8333333
163026922,16500,Logbook Loan,10/22/19 16:29,15000,12/22/19 0:00,713756,KES,year,Flat,60.8333333
163026924,11500,Emergency Loan,10/23/19 15:17,11500,11/23/19 0:00,726358,KES,year,Flat,0
163191782,115000,Logbook Loan,10/24/19 14:09,100000,1/23/20 0:00,724004,KES,year,Flat,60.8333333
163192076,20666.67,Logbook Loan,10/24/19 12:07,20000,11/14/19 0:00,726419,KES,year,Flat,60.8333333
163357390,105000,Logbook Loan,10/25/19 11:18,100000,11/25/19 0:00,13688881,KES,year,Flat,60.8333333
163867484,1100,Emergency Loan,10/28/19 0:00,1000,11/28/19 0:00,707328,KES,year,Flat,120
163871822,2640,Emergency Loan,10/28/19 0:00,2400,11/28/19 0:00,711460,KES,year,Flat,120
163871894,55000,Emergency Loan,10/29/19 0:00,50000,1/8/20 0:00,1655476,KES,year,Flat,120
163872612,50000,Emergency Loan,10/28/19 12:18,50000,11/28/19 0:00,27658025,KES,year,Flat,0
163872762,1123320,Plot Purchase Financing,10/28/19 0:00,759000,10/29/22 0:00,81318512,KES,year,Flat,16
163872764,1034520,Plot Purchase Financing,10/29/19 10:52,699000,12/28/22 0:00,94772840,KES,year,Flat,16
164947798,20000,Emergency Loan,10/30/19 14:43,20000,11/30/19 0:00,715645,KES,year,Flat,0
165112806,9900,Emergency Loan,10/31/19 0:00,9000,12/28/19 0:00,712665,KES,year,Flat,120
165113340,55000,Emergency Loan,10/31/19 11:22,50000,11/30/19 0:00,717768,KES,year,Flat,120
165114544,110000,Logbook Loan,10/31/19 11:22,100000,12/31/19 0:00,8878694,KES,year,Flat,60.8333333
165114556,35000,Emergency Loan,10/31/19 15:44,35000,12/1/19 0:00,718633,KES,year,Flat,0
165114824,74750,Logbook Loan,10/31/19 12:16,65000,1/30/20 0:00,34697254,KES,year,Flat,60.8333333
172061374,11000,Emergency Loan,11/4/19 0:00,10000,12/30/19 0:00,709312,KES,year,Flat,120
172062334,55000,Emergency Loan,11/4/19 0:00,50000,12/30/19 0:00,712532,KES,year,Flat,120
172063858,105000,Logbook Loan,11/4/19 16:18,100000,12/5/19 0:00,5976117,KES,year,Flat,60.8333333
172064256,837680,Plot Purchase Financing,11/4/19 15:42,566000,11/15/22 0:00,97832680,KES,year,Flat,16
172064258,5000,Emergency Loan,11/4/19 16:20,5000,12/5/19 0:00,723999,KES,year,Flat,0
172240750,38500,Logbook Loan,11/5/19 16:05,35000,1/5/20 0:00,26505392,KES,year,Flat,60.8333333
172240906,15750,Logbook Loan,11/5/19 16:00,15000,12/6/19 0:00,29968848,KES,year,Flat,60.8333333
172240970,5000,Emergency Loan,11/5/19 15:56,5000,12/6/19 0:00,34534407,KES,year,Flat,0
172241026,1123394,Plot Purchase Financing,11/5/19 0:00,759050,12/5/22 0:00,97832682,KES,year,Flat,16
172241028,759770,Plot Purchase Financing,11/5/19 13:02,759000,11/21/22 0:00,713853,KES,year,Flat,16
172241030,17600,Logbook Loan,11/5/19 15:52,16000,1/5/20 0:00,5005009,KES,year,Flat,60.8333333
173362018,12100,Emergency Loan,11/6/19 13:49,11000,12/6/19 0:00,712597,KES,year,Flat,120
173365842,42550,Logbook Loan,11/6/19 13:06,37000,2/5/20 0:00,29968845,KES,year,Flat,60.8333333
173365878,5000,Emergency Loan,11/6/19 11:26,5000,12/7/19 0:00,40731026,KES,year,Flat,0
173366002,57500,Logbook Loan,11/6/19 11:35,50000,2/5/20 0:00,724245,KES,year,Flat,60.8333333
174496574,55000,Emergency Loan,11/7/19 14:51,50000,12/8/19 1:20,711468,KES,year,Flat,120
174501304,842194,Plot Purchase Financing,11/7/19 0:00,569050,11/6/22 17:27,94772837,KES,year,Flat,16
174676604,445060,Logbook Loan,11/8/19 13:23,374000,11/7/20 19:12,712913,KES,year,Flat,19
174679530,38500,Emergency Loan,11/8/19 0:00,35000,12/8/19 0:00,715169,KES,year,Flat,120
174680250,16500,Logbook Loan,11/8/19 12:14,15000,1/8/20 0:00,726383,KES,year,Flat,60.8333333
174680252,115000,Logbook Loan,11/8/19 15:30,100000,2/7/20 0:00,35956803,KES,year,Flat,60.8333333
176366456,257000,Logbook Loan,11/12/19 15:29,200000,5/13/21 12:13,714751,KES,year,Flat,19
176366742,16500,Emergency Loan,11/12/19 13:04,15000,12/12/19 0:00,711505,KES,year,Flat,120
176368970,1123394,Plot Purchase Financing,11/12/19 0:00,759050,11/12/22 0:00,724057,KES,year,Flat,16
178449204,33000,Emergency Loan,11/13/19 15:40,33000,12/14/19 0:00,716040,KES,year,Flat,0
178624874,154700,Logbook Loan,11/14/19 11:43,130000,11/20/20 0:00,713605,KES,year,Flat,19
178628554,178500,Logbook Loan,11/14/19 12:13,150000,11/14/20 0:00,101227390,KES,year,Flat,19
178807192,282700,Logbook Loan,11/15/19 15:45,220000,5/15/21 0:00,713078,KES,year,Flat,19
178807740,33000,Logbook Loan,11/15/19 16:01,30000,1/15/20 0:00,27138021,KES,year,Flat,60.8333333
178808002,25300,Logbook Loan,11/15/19 16:38,22000,2/14/20 0:00,55675367,KES,year,Flat,60.8333333
178987770,13200,Emergency Loan,11/16/19 0:00,12000,12/16/19 0:00,706887,KES,year,Flat,120
179347218,88000,Logbook Loan,11/18/19 11:49,80000,1/18/20 0:00,724323,KES,year,Flat,60.8333333
179347234,105000,Logbook Loan,11/18/19 11:45,100000,12/19/19 0:00,1655471,KES,year,Flat,60.8333333
179527488,77000,Logbook Loan,11/19/19 15:12,70000,1/19/20 0:00,27268949,KES,year,Flat,60.8333333
179527582,560920,Plot Purchase Financing,11/19/19 13:48,379000,1/28/23 0:00,101952331,KES,year,Flat,16
179707780,105000,Logbook Loan,11/20/19 15:45,100000,12/21/19 0:00,716741,KES,year,Flat,60.8333333
179708130,11500,Emergency Loan,11/20/19 15:48,11500,12/21/19 0:00,69724648,KES,year,Flat,0
179888464,55000,Emergency Loan,11/21/19 0:00,50000,12/21/19 0:00,31812936,KES,year,Flat,120
179889000,701594,Plot Purchase Financing,11/21/19 10:44,474050,12/5/22 0:00,102499516,KES,year,Flat,16
181109422,1870,Emergency Loan,11/22/19 0:00,1700,12/22/19 0:00,51241375,KES,year,Flat,120
181109634,105000,Logbook Loan,11/22/19 14:54,100000,12/23/19 0:00,8878714,KES,year,Flat,60.8333333
182771636,257000,Logbook Loan,11/25/19 16:27,200000,7/27/21 0:00,710665,KES,year,Flat,19
182777116,121000,Logbook Loan,11/25/19 13:29,110000,12/25/19 0:00,51363500,KES,year,Flat,10
184028638,115000,Logbook Loan,11/26/19 11:03,100000,2/25/20 0:00,7371421,KES,year,Flat,60.8333333
184028862,16500,Logbook Loan,11/26/19 13:14,15000,1/26/20 0:00,717302,KES,year,Flat,60.8333333
184208902,30000,Emergency Loan,11/27/19 15:03,30000,12/28/19 0:00,715645,KES,year,Flat,0
184209272,33000,Logbook Loan,11/27/19 15:05,30000,1/27/20 0:00,715488,KES,year,Flat,60.8333333
185648560,34500,Logbook Loan,11/29/19 16:06,30000,2/28/20 0:00,7619835,KES,year,Flat,60.8333333
187013104,2200,Emergency Loan,11/30/19 0:00,2000,12/30/19 0:00,715619,KES,year,Flat,120
187365808,57750,Logbook Loan,12/2/19 16:19,55000,1/2/20 0:00,724300,KES,year,Flat,60.8333333
187365866,22000,Logbook Loan,12/2/19 16:17,20000,2/1/20 0:00,716117,KES,year,Flat,60.8333333
187365928,73500,Logbook Loan,12/2/19 16:53,70000,1/2/20 0:00,27658025,KES,year,Flat,60.8333333
187366140,769120,Plot Purchase Financing,12/2/19 12:16,759000,12/31/22 0:00,101227392,KES,year,Flat,16
187366142,1116187.88,Plot Purchase Financing,12/2/19 0:00,754181,2/2/23 0:00,712693,KES,year,Flat,16
198127406,15750,Logbook Loan,12/4/19 16:02,15000,1/4/20 0:00,724011,KES,year,Flat,60.8333333
198127606,16800,Logbook Loan,12/4/19 15:43,16000,1/4/20 0:00,61966362,KES,year,Flat,60.8333333
198127634,57500,Logbook Loan,12/4/19 15:53,50000,3/4/20 0:00,717667,KES,year,Flat,60.8333333
198313842,321250,Logbook Loan,12/5/19 14:25,250000,8/10/21 0:00,711464,KES,year,Flat,19
198317924,38500,Emergency Loan,12/5/19 0:00,35000,1/5/20 0:00,715169,KES,year,Flat,120
198318436,105000,Logbook Loan,12/5/19 12:30,100000,1/5/20 0:00,14376978,KES,year,Flat,60.8333333
198318574,30800,Logbook Loan,12/5/19 15:48,28000,2/4/20 0:00,717066,KES,year,Flat,60.8333333
198318718,10000,Emergency Loan,12/5/19 13:04,10000,1/5/20 0:00,72759020,KES,year,Flat,0
198318720,5000,Emergency Loan,12/5/19 15:46,5000,1/5/20 0:00,55351470,KES,year,Flat,0
199434364,11000,Emergency Loan,12/6/19 0:00,10000,1/6/20 0:00,714578,KES,year,Flat,120
202243462,22000,Emergency Loan,12/10/19 15:34,20000,1/10/20 0:00,711505,KES,year,Flat,120
202349192,2200,Emergency Loan,12/11/19 0:00,2000,1/11/20 0:00,51241375,KES,year,Flat,120
202349200,57500,Logbook Loan,12/11/19 13:59,50000,3/11/20 0:00,32494200,KES,year,Flat,60.8333333
202349382,63250,Logbook Loan,12/11/19 17:26,55000,3/11/20 0:00,713805,KES,year,Flat,60.8333333
202349474,110000,Logbook Loan,12/11/19 16:54,100000,2/10/20 0:00,30214114,KES,year,Flat,60.8333333
202349534,109250,Logbook Loan,12/11/19 13:43,95000,3/11/20 0:00,15733620,KES,year,Flat,60.8333333
202349536,109250,Logbook Loan,12/11/19 13:51,95000,3/11/20 0:00,73322244,KES,year,Flat,60.8333333
205083022,690000,Logbook Loan,12/13/19 13:19,500000,1/13/22 0:00,712928,KES,year,Flat,19
205086474,15400,Emergency Loan,12/13/19 0:00,14000,1/13/20 0:00,717860,KES,year,Flat,120
205086962,19800,Logbook Loan,12/13/19 15:50,18000,2/12/20 0:00,724056,KES,year,Flat,60.8333333
208930780,3520,Emergency Loan,12/16/19 0:00,3200,1/16/20 0:00,711460,KES,year,Flat,120
208931748,115000,Logbook Loan,12/16/19 16:32,100000,3/16/20 0:00,715416,KES,year,Flat,60.8333333
208931858,1123320,Plot Purchase Financing,12/16/19 0:00,759000,12/16/22 0:00,75672984,KES,year,Flat,16
208931860,10000,Emergency Loan,12/16/19 16:10,10000,1/16/20 0:00,49383933,KES,year,Flat,0
209130268,105000,Logbook Loan,12/17/19 15:11,100000,1/17/20 0:00,5976117,KES,year,Flat,60.8333333
209130362,24200,Logbook Loan,12/17/19 15:00,22000,2/16/20 0:00,32860512,KES,year,Flat,60.8333333
209130504,60500,Logbook Loan,12/17/19 10:28,55000,2/16/20 0:00,718001,KES,year,Flat,60.8333333
209130520,22000,Logbook Loan,12/17/19 14:52,20000,2/16/20 0:00,716478,KES,year,Flat,60.8333333
209130678,65100,Logbook Loan,12/17/19 16:16,62000,1/17/20 0:00,54407373,KES,year,Flat,60.8333333
209244932,71300,Logbook Loan,12/18/19 12:50,62000,3/18/20 0:00,713795,KES,year,Flat,60.8333333
209244946,29700,Logbook Loan,12/19/19 15:04,27000,12/18/24 20:10,18022370,KES,year,Flat,60.8333333
209245084,45100,Logbook Loan,12/18/19 12:43,41000,2/17/20 0:00,716040,KES,year,Flat,60.8333333
209245302,827409.44,Plot Purchase Financing,12/18/19 11:41,713284,12/18/20 0:00,114687423,KES,year,Flat,16
209245304,16500,Logbook Loan,12/18/19 13:07,15000,2/17/20 0:00,69724665,KES,year,Flat,60.8333333
209245306,8000,Emergency Loan,12/18/19 14:53,8000,1/18/20 0:00,67185974,KES,year,Flat,0
209245308,74750,Logbook Loan,12/19/19 10:36,65000,3/19/20 0:00,724080,KES,year,Flat,60.8333333
209245310,16500,Logbook Loan,12/19/19 11:50,15000,12/18/24 16:56,46600201,KES,year,Flat,60.8333333
209245312,543160,Plot Purchase Financing,12/19/19 13:06,367000,2/20/23 0:00,114687424,KES,year,Flat,16
209647174,1123320,Plot Purchase Financing,12/24/19 8:57,759000,2/28/23 0:00,94772840,KES,year,Flat,16
209647248,22000,Emergency Loan,12/23/19 14:21,20000,1/23/20 0:00,61966344,KES,year,Flat,120
209647250,979020,Plot Purchase Financing,12/24/19 11:32,661500,12/31/22 0:00,80891851,KES,year,Flat,16
210253276,1101120,Plot Purchase Financing,12/31/19 16:56,744000,1/16/23 0:00,100087178,KES,year,Flat,16
210444640,55000,Emergency Loan,1/2/20 12:53,50000,2/2/20 0:00,717768,KES,year,Flat,120
210445870,5000,Emergency Loan,1/2/20 16:15,5000,2/2/20 0:00,5976120,KES,year,Flat,0
210446070,22000,Emergency Loan,1/2/20 16:02,22000,2/2/20 0:00,18155506,KES,year,Flat,0
210446302,115000,Logbook Loan,1/2/20 16:46,100000,7/4/27 0:25,78729957,KES,year,Flat,60.8333333
215700996,115000,Logbook Loan,1/7/20 10:50,100000,4/7/20 0:00,27658015,KES,year,Flat,60.8333333
215701016,105000,Logbook Loan,1/6/20 15:28,100000,2/6/20 0:00,718592,KES,year,Flat,60.8333333
215701024,27500,Logbook Loan,1/7/20 11:54,25000,3/8/20 0:00,724090,KES,year,Flat,60.8333333
215701120,110000,Logbook Loan,1/7/20 11:48,100000,3/8/20 0:00,8878694,KES,year,Flat,60.8333333
215701282,78750,Logbook Loan,1/7/20 9:16,75000,2/7/20 0:00,27658025,KES,year,Flat,60.8333333
215701552,6000,Emergency Loan,1/7/20 11:45,6000,2/7/20 0:00,80292706,KES,year,Flat,0
215904862,22000,Emergency Loan,1/9/20 0:00,20000,2/8/20 10:29,711505,KES,year,Flat,120
215907088,53750,School Fee Loan,1/9/20 12:16,50000,7/10/20 3:11,715625,KES,year,Flat,15
215907382,38500,Emergency Loan,1/9/20 0:00,35000,2/9/20 0:00,715169,KES,year,Flat,120
215907958,30000,Emergency Loan,1/9/20 10:23,30000,2/9/20 0:00,713511,KES,year,Flat,0
215908010,105000,Logbook Loan,1/9/20 13:56,100000,2/9/20 0:00,1655471,KES,year,Flat,60.8333333
215908026,25300,Logbook Loan,1/9/20 9:44,22000,4/9/20 0:00,5976128,KES,year,Flat,60.8333333
215908080,105000,Logbook Loan,1/9/20 10:18,100000,2/9/20 0:00,717937,KES,year,Flat,60.8333333
215908148,80500,Logbook Loan,1/9/20 9:53,70000,4/9/20 0:00,55675364,KES,year,Flat,60.8333333
215908264,5000,Emergency Loan,1/9/20 9:48,5000,2/9/20 0:00,65333764,KES,year,Flat,0
216018996,22033.39,Logbook Loan,1/10/20 16:38,20000,1/9/25 21:44,716041,KES,year,Flat,60.8333333
216224940,46000,Logbook Loan,1/13/20 16:03,40000,4/13/20 0:00,715929,KES,year,Flat,60.8333333
216225068,66000,Logbook Loan,1/13/20 16:13,60000,3/14/20 0:00,22956401,KES,year,Flat,60.8333333
216225198,46000,Logbook Loan,1/14/20 11:13,40000,4/14/20 0:00,31626825,KES,year,Flat,60.8333333
216225330,7500,Emergency Loan,1/14/20 11:32,7500,2/14/20 0:00,61966373,KES,year,Flat,0
216225394,38500,Logbook Loan,1/13/20 15:59,35000,3/14/20 0:00,71361773,KES,year,Flat,60.8333333
216225396,1406000,Plot Purchase Financing,1/14/20 0:00,950000,1/13/23 17:27,118205163,KES,year,Flat,16
216225398,10000,Emergency Loan,1/14/20 11:37,10000,2/14/20 0:00,1655500,KES,year,Flat,0
216332798,11000,Emergency Loan,1/16/20 0:00,10000,2/16/20 0:00,716706,KES,year,Flat,120
216334670,86250,Logbook Loan,1/16/20 13:05,75000,4/16/20 0:00,715031,KES,year,Flat,60.8333333
216334714,115000,Logbook Loan,1/15/20 11:08,100000,4/15/20 0:00,3743116,KES,year,Flat,60.8333333
216334788,7000,Emergency Loan,1/16/20 16:16,7000,2/16/20 0:00,40731026,KES,year,Flat,0
216335010,46000,Logbook Loan,1/15/20 16:11,40000,4/15/20 0:00,22748852,KES,year,Flat,60.8333333
216335040,66150,Logbook Loan,1/15/20 15:00,63000,2/15/20 0:00,54407373,KES,year,Flat,60.8333333
216335190,1406000,Plot Purchase Financing,1/15/20 0:00,950000,1/14/23 17:27,118311175,KES,year,Flat,16
216335192,43700,Logbook Loan,1/16/20 15:20,38000,4/16/20 0:00,90915029,KES,year,Flat,60.8333333
216536540,642500,Logbook Loan,1/17/20 0:00,500000,9/17/21 0:00,706197,KES,year,Flat,19
216542438,163625,Logbook Loan,1/17/20 17:07,137500,1/17/21 0:00,724116,KES,year,Flat,19
216543446,14700,School Fee Loan,1/17/20 11:41,14000,5/17/20 0:00,724175,KES,year,Flat,15
216543448,1263920,Plot Purchase Financing,1/17/20 0:00,854000,1/16/23 17:27,118512491,KES,year,Flat,16
216543450,178500,Logbook Loan,1/17/20 0:00,150000,1/22/21 0:00,718314,KES,year,Flat,19
216746854,384536.25,Logbook Loan,1/20/20 16:27,299250,9/21/21 0:00,710008,KES,year,Flat,19
216746884,22000,Emergency Loan,1/21/20 0:00,20000,2/21/20 0:00,707328,KES,year,Flat,120
216748628,384536.25,Logbook Loan,1/17/20 9:48,299250,7/26/21 0:00,713637,KES,year,Flat,19
216751842,55000,Emergency Loan,1/21/20 15:54,50000,2/21/20 2:24,31812936,KES,year,Flat,120
216752158,55000,Logbook Loan,1/20/20 10:29,50000,3/21/20 0:00,714442,KES,year,Flat,60.8333333
216752218,88000,Logbook Loan,1/21/20 12:54,80000,3/22/20 0:00,32451347,KES,year,Flat,60.8333333
216752394,77000,Logbook Loan,1/21/20 13:13,70000,3/22/20 0:00,718596,KES,year,Flat,60.8333333
216752474,11500,Emergency Loan,1/20/20 15:42,11500,2/20/20 0:00,69724648,KES,year,Flat,0
216752546,9900,Emergency Loan,1/20/20 0:00,9000,2/20/20 0:00,62726280,KES,year,Flat,120
216752548,10000,Emergency Loan,1/20/20 15:40,10000,2/20/20 0:00,86937802,KES,year,Flat,0
216962478,15000,Emergency Loan,1/23/20 9:57,15000,2/23/20 0:00,30214118,KES,year,Flat,0
216962496,28750,Logbook Loan,1/23/20 11:42,25000,4/23/20 0:00,5005009,KES,year,Flat,60.8333333
216962596,30000,Emergency Loan,1/22/20 15:14,30000,2/22/20 0:00,23115148,KES,year,Flat,0
216962598,46000,Logbook Loan,1/23/20 11:46,40000,4/23/20 0:00,3743069,KES,year,Flat,60.8333333
217146020,55000,Emergency Loan,1/25/20 9:57,50000,2/24/20 20:26,718700,KES,year,Flat,120
217147424,5250,Logbook Loan,1/24/20 14:47,5000,2/24/20 0:00,71361786,KES,year,Flat,60.8333333
217147426,23000,Logbook Loan,1/24/20 15:59,20000,4/24/20 0:00,80292705,KES,year,Flat,60.8333333
